city_name,magnitude_of_delay,delay_in_seconds,affected_roads,record_date,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_precipitation,avg_rain,accidents
Braga,MAJOR,1717,"CM1348,N101,N101,CM1348,N101,N101,CM1348",2019-10-22 12:00,LIGHT,16.0,1016.0,52.0,3.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-09 18:00,LIGHT,18.0,1021.0,63.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,",",2019-01-29 02:00,DARK,9.0,1022.0,100.0,2.0,0.0,Sem Chuva,None
Braga,MAJOR,0,"N103,N103,",2019-02-13 13:00,LIGHT,17.0,1028.0,45.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,149,"",2019-01-21 21:00,DARK,8.0,1025.0,87.0,3.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-21 01:00,DARK,16.0,1010.0,86.0,2.0,0.0,Sem Chuva,None
Braga,MODERATE,2159,"N101,N103,CM1348,N14,N101,N101,N101,CM1348,N14,N101,N14,CM1348",2019-08-12 14:00,LIGHT,22.0,1022.0,68.0,7.0,0.0,Sem Chuva,High
Braga,UNDEFINED,330,"N101,CM1348,N101,CM1348",2019-07-23 14:00,LIGHT,24.0,1017.0,94.0,4.0,0.0,Sem Chuva,Medium
Braga,MODERATE,73,"CM1348,CM1348",2019-11-08 06:00,DARK,6.0,1019.0,93.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,450,"CM1348,CM1348,",2019-06-29 11:00,LIGHT,22.0,1018.0,82.0,5.0,0.0,Sem Chuva,Medium
Braga,MAJOR,513,"CM1348,CM1348,N101,",2019-07-03 11:00,LIGHT,24.0,1013.0,73.0,5.0,0.0,Sem Chuva,High
Braga,MAJOR,4967,"N205-4,N205-4,N201,N201,N101,N103,CM1348,N14,N103,N101,CM1348,",2019-07-15 18:00,LIGHT,23.0,1015.0,88.0,4.0,0.0,Sem Chuva,High
Braga,MODERATE,1442,"N14,N101,CM1348,N101,CM1348,N101,CM1348",2019-08-19 10:00,LIGHT,20.0,1018.0,72.0,4.0,0.0,Sem Chuva,High
Braga,MAJOR,0,"N103,N103,",2019-03-03 05:00,DARK,10.0,1024.0,93.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,606,"CM1348,N14,CM1348",2019-09-21 09:00,LIGHT,17.0,1008.0,93.0,8.0,0.0,chuva fraca,Low
Braga,MAJOR,3873,"N103,N14,N101,N101,N103,N103,N14,N103,N14,",2019-02-27 17:00,LIGHT,15.0,1029.0,62.0,1.0,0.0,Sem Chuva,High
Braga,MAJOR,0,"M589,M589,",2019-12-21 08:00,LOW_LIGHT,14.0,1001.0,93.0,7.0,0.0,Sem Chuva,Medium
Braga,MAJOR,185,",",2019-04-20 18:00,LOW_LIGHT,23.0,1013.0,56.0,3.0,0.0,Sem Chuva,None
Braga,UNDEFINED,143,"",2019-01-26 15:00,LIGHT,14.0,1020.0,67.0,2.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-12 01:00,DARK,14.0,1014.0,93.0,0.0,0.0,Sem Chuva,None
Braga,MAJOR,4832,"N14,N205-4,N205-4,N103,N14,N201,N205-4,N14",2019-01-28 14:00,LIGHT,13.0,1023.0,93.0,5.0,0.0,Sem Chuva,High
Braga,UNDEFINED,235,"CM1348,CM1348,",2019-05-23 12:00,LIGHT,19.0,1021.0,77.0,5.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,",",2019-02-27 00:00,DARK,13.0,1024.0,71.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-07-20 23:00,DARK,16.0,1019.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,MAJOR,7072,"N201,N101,N103,N101,N309,N101,N14,N103,N201,N201,N101,N101,N14,N103,N103,N103,",2019-05-13 07:00,LIGHT,18.0,1019.0,31.0,5.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,679,"N14,CM1348,N101,CM1348,CM1348",2019-07-23 09:00,LIGHT,19.0,1017.0,100.0,1.0,0.0,Sem Chuva,Medium
Braga,MAJOR,39362,"CM1348,N14,EM569,N14,N103,N14,N103,N103,N14,N101,N101,N103,N103,N103,N103,N101,N101,N101,N103,CM1348,N14,N14,A11,A11,N103,N14,N14,N103,N14,EM569,N101,N101,N14,N101,N14,N101,N14,N103,N14,N14,N103,A11,A11,N103,N103,N103,N103,N201,CM1327,N201,N101,N101,N103,N101,N201,N101,N101,CM1348,N103,N103,N103,N101,CM1291,N205-4,N101,N103,",2019-11-06 18:00,DARK,13.0,1014.0,100.0,3.0,0.0,chuva fraca,Very_High
Braga,UNDEFINED,0,"N103,N103,",2019-03-05 13:00,LIGHT,14.0,1012.0,77.0,9.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-18 08:00,LIGHT,11.0,1016.0,81.0,1.0,0.0,Sem Chuva,Low
Braga,MAJOR,261,",",2019-04-16 12:00,LIGHT,17.0,1015.0,63.0,3.0,0.0,Sem Chuva,None
Braga,MAJOR,104,"N103,N103,",2019-02-28 03:00,DARK,6.0,1031.0,100.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"N103,N103,",2019-01-30 03:00,DARK,7.0,1017.0,93.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,386,"N309,CM1348,CM1348",2019-08-15 16:00,LIGHT,26.0,1020.0,78.0,5.0,0.0,Sem Chuva,Low
Braga,MODERATE,2490,"N103,N103,N14,N103,N14,N101,N14,N101,N14,N103",2019-12-12 14:00,LIGHT,11.0,1020.0,100.0,5.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-20 06:00,DARK,9.0,1011.0,93.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,495,"CM1348,CM1348,",2019-07-07 04:00,DARK,15.0,1015.0,100.0,1.0,0.0,Sem Chuva,Medium
Braga,MAJOR,690,"N101,EM590,CM1348,A11,EM590,CM1348,EM590",2019-11-14 11:00,LIGHT,9.0,1008.0,76.0,6.0,0.0,Sem Chuva,Medium
Braga,MAJOR,3431,"N14,N309,N103,N14,N309,N201,N201,N103,N14,N103",2019-04-17 13:00,LIGHT,13.0,1007.0,93.0,7.0,0.0,chuva fraca,Medium
Braga,MAJOR,2276,"N14,CM1348,N14,N101,CM1348,EM569,CM1348",2019-10-18 12:00,LIGHT,16.0,1018.0,93.0,4.0,0.0,Sem Chuva,High
Braga,MAJOR,367,"CM1348,CM1348,CM1348",2019-11-14 10:00,LIGHT,8.0,1008.0,66.0,7.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,263,"N14,N103,N103,",2019-02-14 15:00,LIGHT,20.0,1022.0,42.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-22 22:00,DARK,22.0,1016.0,77.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,0,"CM1348,CM1348,",2019-06-09 08:00,LIGHT,15.0,1021.0,82.0,2.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,216,"CM1348,CM1348,",2019-05-26 12:00,LIGHT,25.0,1020.0,60.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-15 03:00,DARK,17.0,1020.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-24 12:00,LIGHT,20.0,1015.0,82.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,390,"CM1348,N101,CM1348",2019-08-15 10:00,LIGHT,24.0,1021.0,73.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,316,"N101,",2019-01-31 10:00,LIGHT,13.0,1003.0,100.0,5.0,0.0,chuva leve,Low
Braga,MAJOR,723,"CM1348,CM1348,CM1348",2019-10-24 12:00,LIGHT,15.0,1021.0,72.0,5.0,0.0,Sem Chuva,Medium
Braga,MAJOR,9398,"CM1348,N14,N103,N14,N101,N101,CM1348,N101,N101,CM1348,N14,N103,N14,N101,N101,N101,N103,",2019-10-10 18:00,DARK,20.0,1016.0,63.0,2.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-28 20:00,DARK,19.0,1018.0,49.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,933,"CM1348,N309,N103,CM1348,CM1348",2019-11-07 13:00,LIGHT,10.0,1017.0,76.0,3.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-18 00:00,DARK,10.0,1017.0,100.0,5.0,0.0,chuva fraca,Low
Braga,MAJOR,345,",",2019-04-22 05:00,LOW_LIGHT,10.0,1004.0,87.0,4.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,",",2019-02-08 03:00,DARK,7.0,1024.0,100.0,3.0,0.0,Sem Chuva,None
Braga,MAJOR,1324,"CM1348,CM1348,N101,N101,CM1348,",2019-06-05 09:00,LIGHT,14.0,1017.0,77.0,4.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-06 00:00,DARK,21.0,1019.0,37.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,609,"CM1348,CM1348,",2019-05-24 12:00,LIGHT,21.0,1019.0,60.0,8.0,0.0,Sem Chuva,Medium
Braga,MODERATE,2405,"CM1348,A11,A11,N103,N14,N101,N103,CM1348,A11,A11,N103,N14,N14,N101,CM1348",2019-10-14 13:00,LIGHT,14.0,1014.0,77.0,3.0,0.0,Sem Chuva,High
Braga,MAJOR,1669,"N103,A11,N103,N14,",2019-04-18 13:00,LIGHT,17.0,1012.0,72.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,531,"M589,CM1348,M589,CM1348,CM1348",2019-07-24 22:00,DARK,19.0,1014.0,94.0,3.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-20 11:00,LIGHT,19.0,1017.0,88.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,1075,"CM1348,CM1348,N101,N101,CM1348,",2019-05-20 13:00,LIGHT,18.0,1015.0,59.0,3.0,0.0,Sem Chuva,High
Braga,MAJOR,2392,"N101,N101,N101,",2019-04-20 10:00,LIGHT,23.0,1017.0,40.0,3.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"N103,N103,",2019-02-06 07:00,DARK,5.0,1026.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-15 11:00,LIGHT,27.0,1018.0,47.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,318,"CM1348,CM1348,",2019-07-20 08:00,LIGHT,21.0,1017.0,83.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,30,"CM1348,CM1348",2019-08-30 05:00,DARK,14.0,1019.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,MAJOR,1084,"N103,CM1348,N103,N101,N101,CM1348,CM1348",2019-08-08 12:00,LIGHT,21.0,1012.0,100.0,8.0,0.0,Sem Chuva,High
Braga,MODERATE,1617,"N101,N101,",2019-12-26 19:00,DARK,10.0,1028.0,87.0,2.0,0.0,Sem Chuva,Medium
Braga,MAJOR,3633,"N101,CM1348,N14,CM1290,N101,N101,N101,CM1348,N101,N101,CM1348,N103,CM1290",2019-05-17 15:00,LIGHT,14.0,1017.0,67.0,8.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-05 05:00,LIGHT,10.0,1015.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,MINOR,102,",",2019-05-04 00:00,DARK,15.0,1012.0,67.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,362,"N103-2,EM587,CM1348,CM1348",2019-08-15 19:00,DARK,20.0,1020.0,88.0,5.0,0.0,Sem Chuva,Low
Braga,MAJOR,5129,"N14,N14,N101,N101,N103,N14,N14,N101,N101,N14,N101,",2019-02-20 19:00,DARK,11.0,1022.0,71.0,2.0,0.0,Sem Chuva,High
Braga,MAJOR,346,"CM1348,CM1348,CM1348",2019-08-25 17:00,LIGHT,23.0,1013.0,69.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,425,"CM1348,EM569,CM1348,",2019-06-17 09:00,LIGHT,17.0,1017.0,87.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,1360,",N101",2019-11-18 20:00,DARK,7.0,1019.0,93.0,1.0,0.0,Sem Chuva,Low
Braga,MAJOR,1164,"N205-4,N101,N201,N201,N205-4,CM1348,N201,N205-4,N14,CM1348,N14",2019-06-27 11:00,LIGHT,21.0,1018.0,77.0,3.0,0.0,Sem Chuva,High
Braga,MODERATE,172,",",2019-05-05 16:00,LIGHT,21.0,1017.0,82.0,3.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-16 00:00,DARK,18.0,1018.0,88.0,0.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-03 22:00,DARK,21.0,1019.0,82.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-26 22:00,DARK,17.0,1018.0,93.0,2.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-22 03:00,DARK,11.0,1016.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,272,"CM1348,CM1348",2019-09-22 17:00,LIGHT,19.0,1018.0,82.0,3.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-28 07:00,DARK,4.0,1031.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-13 06:00,LIGHT,17.0,1023.0,56.0,3.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-03 03:00,DARK,13.0,1007.0,93.0,5.0,0.0,chuva fraca,None
Braga,MODERATE,0,",",2019-12-19 22:00,DARK,12.0,992.0,100.0,3.0,0.0,aguaceiros fracos,Medium
Braga,UNDEFINED,0,"N103,N103,",2019-03-02 22:00,DARK,10.0,1026.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,181,"N101,CM1348,CM1348,",2019-05-23 13:00,LIGHT,20.0,1020.0,72.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,119,N309,2019-05-11 21:00,DARK,17.0,1021.0,87.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"N103,N103",2019-02-05 23:00,DARK,2.0,1010.0,88.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,162,"CM1348,CM1348",2019-10-26 19:00,DARK,15.0,1019.0,82.0,2.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-21 23:00,DARK,9.0,1017.0,87.0,1.0,0.0,Sem Chuva,None
Braga,MODERATE,10564,"N103,N103,N14,EM569,N201,N201,M589,N101,N101,N103,CM1348,N14,N101,N14,N201,N101,A11,A11,CM1348,N103,N103,N103,N14,N201,N201,M589,N101,N101,CM1348",2019-10-31 08:00,LIGHT,16.0,1024.0,93.0,3.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,706,"N101,N14",2019-05-03 13:00,LIGHT,23.0,1011.0,49.0,5.0,0.0,Sem Chuva,Low
Braga,MAJOR,535,"CM1348,N14,CM1348,N101",2019-06-25 11:00,LIGHT,22.0,1017.0,82.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,1165,"N101,CM1348,N101,CM1348,N101,N101",2019-05-21 15:00,LIGHT,24.0,1015.0,53.0,3.0,0.0,Sem Chuva,High
Braga,MODERATE,5489,"N14,A11,A11,N103,N101,N101,N101,N14,CM1348,N14,N101,N101,N103,CM1348,N14,A11,A11,N103,N101,N101,N101,N101,N14,N14,CM1348",2019-10-31 14:00,LIGHT,17.0,1023.0,100.0,3.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,88,",",2019-12-31 09:00,LIGHT,3.0,1032.0,93.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,",",2019-01-17 02:00,DARK,7.0,1020.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-08 01:00,DARK,14.0,1020.0,100.0,0.0,0.0,Sem Chuva,None
Braga,MAJOR,10026,"N101,CM1348,N14,N101,N101,N103,CM1348,N14,N103,N103,N201,N201,M589,N101,N101,N101,N103,N103,N101,N103",2019-09-26 08:00,LIGHT,14.0,1021.0,87.0,1.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,50,"CM1348,CM1348",2019-08-16 21:00,DARK,18.0,1019.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,MODERATE,2664,"N103,N103,N101,N101,N103,N103,N101,N101,N101,N103",2019-12-14 16:00,LIGHT,12.0,1017.0,93.0,5.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-16 01:00,DARK,4.0,1015.0,81.0,3.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"N103,N103,",2019-02-27 05:00,DARK,13.0,1025.0,62.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-25 07:00,LIGHT,14.0,1016.0,100.0,0.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-20 23:00,DARK,11.0,1016.0,87.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,466,"N101,",2019-04-01 12:00,LIGHT,18.0,1014.0,72.0,6.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-19 00:00,DARK,14.0,1012.0,100.0,5.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-23 01:00,DARK,19.0,1015.0,82.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,312,"N101,CM1348,CM1348",2019-09-07 06:00,LIGHT,16.0,1018.0,39.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-03 10:00,LIGHT,5.0,1030.0,93.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,374,"CM1348,CM1348,",2019-07-14 15:00,LIGHT,26.0,1016.0,83.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,7510,"M589,N101,N101,N14,N14,N103,N101,N14,N14,N103,N14,N103,N103,N101,N201,N201,M589,N101,N103,",2019-05-06 08:00,LIGHT,13.0,1019.0,71.0,3.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,701,"CM1348,N309,CM1348,CM1348",2019-10-27 12:00,LIGHT,18.0,1018.0,60.0,4.0,0.0,Sem Chuva,Low
Braga,MAJOR,941,"N101,N103",2019-04-30 19:00,DARK,18.0,1015.0,87.0,5.0,0.0,Sem Chuva,Low
Braga,MAJOR,1222,"CM1348,CM1348,N101,N101,N101,CM1348",2019-10-01 19:00,DARK,17.0,1020.0,100.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-17 06:00,LOW_LIGHT,15.0,1015.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-28 03:00,DARK,12.0,1021.0,100.0,1.0,0.0,Sem Chuva,None
Braga,MODERATE,0,",",2019-02-02 10:00,LIGHT,7.0,1019.0,75.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,65633,"N103,CM1289-1,CM1289-1,N103,N14,N201,N205-4,N201,N201,M589,N101,N101,N101,N103,N103,N14,N14,N103,N14,N14,N101,N103,N14,N103,N101,N201,N205-4,CM1327,N201,CM1289-1,N201,N201,N201,N205-4,CM1289-1,M589,N103,N101,EM590,N101,N103,N101,EM590,N101,N14,N14,N14,N103,N14,N14,N103,N14,N14,N14,N14,N103,N201,N205-4,N201,N201,N201,CM1289-1,N205-4,M589,N101,CM1289-1,CM1289-1,N103,N103,N201,N103,EM590,N14,N14,N14,N101,N101,N101,N101,",2019-12-23 17:00,LOW_LIGHT,13.0,1026.0,100.0,5.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-07-19 03:00,DARK,16.0,1014.0,100.0,3.0,0.0,Sem Chuva,Low
Braga,MODERATE,1338,"N103,N101,CM1348,N103,CM1348,N101,CM1348",2019-08-08 09:00,LIGHT,20.0,1012.0,100.0,6.0,0.0,Sem Chuva,High
Braga,MODERATE,22802,"N103,N14,N103,N103,N101,N101,N101,N101,N103,N14,N14,N103,N14,N103,N14,N205-4,N201,N103,N201,N103,N14,N201,N101,N101,CM1348,N103,N103,CM1289-1,N103,CM1348,N14,N14,N103,N14,N103,N14,N14,N101,N101,N101,N101,N103,N103,EM590,CM1348",2019-10-29 18:00,DARK,16.0,1018.0,100.0,3.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,8498,"CM1348,N14,N103,N103,N14,CM1348,N103,N103,N14,N103,N14,N14,N14,N201,N201,N201,M589,N101,N101,CM1348,N14,N103,N14,N201,N201,M589,N101,N101",2019-06-11 08:00,LIGHT,15.0,1018.0,63.0,5.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-22 00:00,DARK,13.0,1017.0,93.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-18 05:00,LOW_LIGHT,20.0,1013.0,94.0,4.0,0.0,Sem Chuva,None
Braga,UNDEFINED,312,"CM1348,CM1348",2019-09-25 05:00,DARK,13.0,1021.0,100.0,2.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-30 01:00,DARK,15.0,1019.0,100.0,0.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-26 03:00,DARK,15.0,1014.0,88.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,3012,"CM1348,CM1348",2019-08-14 19:00,DARK,21.0,1020.0,100.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,4953,"N101,N103,N103,N201,N103,N101,N103,N103,N101,N103,N14,N201,N101,",2019-02-18 19:00,DARK,11.0,1019.0,81.0,5.0,0.0,Sem Chuva,High
Braga,UNDEFINED,154,"N101,CM1348,CM1348",2019-11-09 14:00,LIGHT,13.0,1020.0,87.0,5.0,0.0,Sem Chuva,Low
Braga,MAJOR,625,"CM1348,CM1348",2019-08-15 01:00,DARK,17.0,1020.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,785,"CM1348,CM1348,N101",2019-05-09 09:00,LIGHT,13.0,1013.0,82.0,8.0,0.0,Sem Chuva,Medium
Braga,MAJOR,368,"CM1348,N101,CM1348,N101",2019-06-26 10:00,LIGHT,18.0,1017.0,88.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-17 00:00,DARK,11.0,1016.0,82.0,6.0,0.0,aguaceiros fracos,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-12 02:00,DARK,7.0,1021.0,87.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,34,"CM1348,CM1348",2019-08-17 21:00,DARK,19.0,1016.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,",",2019-02-26 20:00,DARK,16.0,1023.0,62.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,8633,"N101,N103,CM1348,N14,N14,N14,N201,N201,N201,N101,N101,N101,CM1348,N103,N201,N101,N103,CM1348",2019-09-12 18:00,LOW_LIGHT,26.0,1023.0,44.0,5.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-03 02:00,DARK,16.0,1018.0,93.0,0.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,127,"N103,N103,",2019-02-22 22:00,DARK,16.0,1028.0,67.0,2.0,0.0,Sem Chuva,Medium
Braga,MAJOR,342,"CM1348,CM1348",2019-08-17 22:00,DARK,19.0,1016.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,MINOR,588,"N14,N103,N101",2019-12-27 10:00,LIGHT,7.0,1028.0,71.0,5.0,0.0,Sem Chuva,Low
Braga,MAJOR,313,"CM1348,CM1348,",2019-05-20 12:00,LIGHT,17.0,1015.0,67.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-12 04:00,DARK,8.0,1017.0,76.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,399,"CM1348,CM1348,",2019-05-17 12:00,LIGHT,14.0,1018.0,67.0,6.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,",",2019-02-14 23:00,DARK,13.0,1023.0,58.0,3.0,0.0,Sem Chuva,None
Braga,MAJOR,4859,"CM1348,A11,N103,N103,N103,N14,N103,N101,CM1348,A11,A11,N103,N103,CM1348",2019-09-11 13:00,LIGHT,25.0,1024.0,56.0,3.0,0.0,Sem Chuva,High
Braga,MAJOR,826,"CM1348,N14,N103,N14,N103,CM1348,",2019-07-16 07:00,LIGHT,17.0,1014.0,100.0,0.0,0.0,Sem Chuva,High
Braga,UNDEFINED,334,"CM1348,CM1348",2019-09-25 22:00,DARK,15.0,1021.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,192,"CM1348,CM1348,",2019-05-30 03:00,DARK,17.0,1021.0,40.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-17 02:00,DARK,16.0,1018.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-24 04:00,DARK,16.0,1018.0,100.0,7.0,0.0,Sem Chuva,None
Braga,MAJOR,465,"CM1348,N14,CM1348,N14",2019-06-05 11:00,LIGHT,14.0,1018.0,72.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-12 00:00,DARK,8.0,1022.0,81.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,1357,"N103,CM1348,N101,CM1348,CM1348",2019-10-11 12:00,LIGHT,23.0,1017.0,68.0,1.0,0.0,Sem Chuva,Medium
Braga,MODERATE,7080,"CM1348,N14,N201,M589,N103,CM1348,N14,N103,N103,N103,N14,N201,N201,M589,N101,N103,N103,N103,N201,N14,CM1348",2019-10-30 09:00,LIGHT,16.0,1020.0,100.0,7.0,0.0,chuva moderada,Very_High
Braga,MAJOR,33475,"N14,N103,N14,N14,N205-4,N201,N201,N201,N101,N103,N14,N14,N14,N101,N103,A11,N101,A11,N103,N103,N14,N101,N14,N14,N101,N101,N103,N14,N103,N14,N103,N103,N14,N101,N201,CM1348,N201,N101,N103,N101,N101,N103,N101,N14,N101,CM1348,N103,N103,N101,N101,CM1348",2019-10-17 17:00,LOW_LIGHT,15.0,1015.0,100.0,3.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,559,"CM1348,CM1348",2019-09-04 15:00,LIGHT,30.0,1018.0,57.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-25 11:00,LIGHT,19.0,1030.0,42.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,178,CM1348,2019-10-01 21:00,DARK,15.0,1021.0,93.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,4339,"N14,N103,N103,N201,N101,N101,N101,N103,N103,N201,N101,N101,N103,N103,N101,",2019-01-31 17:00,LIGHT,14.0,999.0,100.0,7.0,0.0,chuva fraca,High
